Track URI,Track Name,Artist URI,Artist Name,Album URI,Album Name,Album Release Date,Track Duration (ms),Track Preview URL,Popularity,Added At,Playlist URI,Playlist Name,Added By
2oiMs23DJaCEj0KSj6ZOjv,Kolom,1E0CW7edfYKv66MrCVSnmV,BukBak,1DQxZQNQLJbL4Pd6XhL9aj,Kolom,2012-04-02,280737,https://p.scdn.co/mp3-preview/775476127a93e6382d98029d96c5d840b0f74929?cid=9950ac751e34487dbbe027c4fd7f8e99,34,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0AvBvBn0sDBMNW7UF2aRxH,Ohema,2NtQA3PY9chI8l65ejZLTP,SPINALL,54mgzOGcumXDHH6diW8hS1,Ten,2016-10-10,206576,,1,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
1tvi8tv0eykhNcV1WtaIqO,Move Back,37zb1JQnDV9dRLatrASEj1,5five,32SvtOKJRz8UBI6ndreZp3,Move Back,2011-04-08,237106,https://p.scdn.co/mp3-preview/78857f63763dd43a53c8d6546ac4d4792e5dad87?cid=9950ac751e34487dbbe027c4fd7f8e99,36,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0Xu5qQoq3ZzMxK4uZlCA8a,Lapaz Toyota,02erLj5S8dJEjZyFYug3Ck,Guru Nkz,77ld1gjHrcJAnXJ7hZXB6X,Lapaz Toyota,2011-05-14,287764,https://p.scdn.co/mp3-preview/a174f77e6e81668966e280069f1a07a444edb49f?cid=9950ac751e34487dbbe027c4fd7f8e99,24,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
1qfDPODZiDmZnkqbteYCWz,Dancehall King,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,36jCd87Maagf3ubTWhRlUC,Shatta Wale,2017-08-18,219167,,0,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
2RcjfRvmKaVk2wlNVtzSaC,Tonight,0LFsP7WPfu5inz9a1amcE4,R2Bees,1lAl19ypJvU4DLwV8xMEYf,R2Bees Vol. 2,2017-08-04,210730,https://p.scdn.co/mp3-preview/f08eb9d7b0680647f2d39d7c6a63780efb57635c?cid=9950ac751e34487dbbe027c4fd7f8e99,37,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0ZaMQuEmdsGaKQOXtiqrHn,Yes/No,1c61yiH4iYE7cHtjAYSUu3,Banky W.,0n1PpUAHQ6DZvQ4mOiSztv,R and BW,2013-02-14,247432,,0,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
6TARhI06IcFdWyVuuizLy1,Fall in Love,5RCdjio4ASMQ8CFaSuAl6C,D'banj,6W7HwjGhnQoo68CeL0Bz1L,D'banj Essentials,2020-01-13,256840,https://p.scdn.co/mp3-preview/27f4fed38091ef0b05fdbc02b524cf8ea435bbe2?cid=9950ac751e34487dbbe027c4fd7f8e99,39,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
1wDmsdRWRHJGdvMKmTTiL5,Do the Dance,2pGCVrouJpjRXXfph7O2Lf,Eddie Khae,7k5xYPe2etGnihPWT0KFL1,Do the Dance,2018-02-13,128992,https://p.scdn.co/mp3-preview/a3d6bdb768f72f55227dd330488da8bba80bbf14?cid=9950ac751e34487dbbe027c4fd7f8e99,34,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
5PcU5dNtKNzLl3304QaY02,One Corner,2IiQaWRKteXMGLUcdHLBO9,Patapaa,3eihliE7PV05Rws3obt2dk,Pa2Pa Scopatumana,2019-08-16,201506,https://p.scdn.co/mp3-preview/926f8687be7ea393950c6b64ec3ba0c0565e587a?cid=9950ac751e34487dbbe027c4fd7f8e99,24,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
4CrYvt1rKXIbQZGX57TWfM,Enter the Net,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,7vKPXGWntBf9H3DyzwhsBo,Answers (The Hybrid),2014-03-14,202053,https://p.scdn.co/mp3-preview/17dccf1b8178f7dd426be1c0abd9aa9a892b6226?cid=9950ac751e34487dbbe027c4fd7f8e99,13,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0BWjYmumUQ8Ii9dycfqQGw,Gweta,5BfpzKNakWiXUNm1RfBgUi,Toofan,2FOlijJHThlQUXywuxie0c,Overdose,2014-11-14,224888,https://p.scdn.co/mp3-preview/56dc5c5ed0569077e763dbf1f8bfd153d0b38a78?cid=9950ac751e34487dbbe027c4fd7f8e99,38,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
7LGr12C4HTBTe9PO6oVPRh,Aluguntugui (Life Is Tasty),7I8VnUISFUDhcyfzdFk19E,Keche,0ZkMk7nEeqsZlvQ6lKoeuM,Aluguntugui (Life Is Tasty),2012-07-03,239979,https://p.scdn.co/mp3-preview/939208693ba45bdabeca5389cd7bb1ff3fc2c339?cid=9950ac751e34487dbbe027c4fd7f8e99,21,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0TDFU3SY7Z7l74c7M7kJFO,Kiss Your Hand (feat. Wande Coal),0LFsP7WPfu5inz9a1amcE4,R2Bees,7ktDNtO5MfU9eRaVd9xQt4,Da Revolution,1905-07-01,268213,https://p.scdn.co/mp3-preview/4ede191acee9a5fa8b79f42fdd07b7b5d18fedb0?cid=9950ac751e34487dbbe027c4fd7f8e99,41,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
1BQHtfaLM0aLBYChMtDGTv,Hol' It,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,6ZFfg3kkBnOK1JKFrVsBm6,After the Storm,2016-05-06,229093,https://p.scdn.co/mp3-preview/c8376abb4d636cccecfd16c6d2cbf438f815f1fb?cid=9950ac751e34487dbbe027c4fd7f8e99,35,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
7ceisg9MpCeJoLaoPfyu0V,Tonga,7ACLUXo71FsLZaKMOPDnEJ,Joey B,21RhbIIQ8i06WMDavhdgs8,Tonga,2014-01-22,202346,https://p.scdn.co/mp3-preview/4d1782076c312f66c33922a401f6a22aa23a9461?cid=9950ac751e34487dbbe027c4fd7f8e99,35,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
17gfTKmUxjojfOJlwAOGH5,Everybody Like My Ting,42q0rYXtR561ypg1Fcw1PI,Shatta Wale,7vKPXGWntBf9H3DyzwhsBo,Answers (The Hybrid),2014-03-14,159293,https://p.scdn.co/mp3-preview/11a4af4bf6441d2fc6ed4ed9ba5121471e559d94?cid=9950ac751e34487dbbe027c4fd7f8e99,32,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
2cWdhA4ZDBvYuHRKKIPT3k,The Matter (feat. Wizkid),520qA5VGL9iI0SbmEnTVNg,Maleek Berry,1nu7MqRnwUFG26Zk90kWyV,The Matter (feat. Wizkid),2013-03-10,198058,https://p.scdn.co/mp3-preview/e7f22f73235bd7b5b022b05b2e7deb838c08311f?cid=9950ac751e34487dbbe027c4fd7f8e99,45,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
4gzB6tlypAGPKqBnHE1el0,Linda,10Cql6DpInZY5O6TBw2m4l,Samini,5qCXatzHHbbrSzSHfR78LV,Dankwansere (Reloaded),2020-04-10,226569,https://p.scdn.co/mp3-preview/b49b7ee0febe123e1a0397901b7c80ccad1b7f85?cid=9950ac751e34487dbbe027c4fd7f8e99,19,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
02u8wq6oiQwEllCjvcjNPo,Applaudise,3ZUn6LYxdmmPYQqBhFWI3h,Iyanya,2rGUP8BzwhnwcMzQwZPBck,Applaudise,2015-09-19,213809,,0,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
2WLpYiWNYtHeS5izWhrh6Q,Skelewu,0Y3agQaa6g2r0YmHPOO9rh,Davido,4DtzXzSepr3TRnxA89QV8U,Best Of Davido,2020-02-05,190295,,0,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
3dx6COHzPCAB1JFFMj58gW,Ajeei (feat. Nana Boroo and Sarkodie),0LFsP7WPfu5inz9a1amcE4,R2Bees,1ERZOMokw1NKzB47dfarQ7,Refuse to Be Broke: Da Revolution 2,1905-07-06,220960,https://p.scdn.co/mp3-preview/9e4ac9445adc3c3d4050d8f4d9fd6e967b9cdcb3?cid=9950ac751e34487dbbe027c4fd7f8e99,28,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
3CgFXfyJOYBhc3aoekeUxt,Azonto Fiesta,01DTVE3KmoPogPZaOvMqO8,Sarkodie,1mg4MsqiBfumobQ1BcPJfh,Azonto Fiesta,2013-10-09,263189,https://p.scdn.co/mp3-preview/d0796ed834ac7de153667b011b9ae683c3ab3bf7?cid=9950ac751e34487dbbe027c4fd7f8e99,25,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0gu5Cc9YgsGVa4h7H6RyTW,Gobe,0Y3agQaa6g2r0YmHPOO9rh,Davido,0mqFpJozdwM7r0Bqb4N2iB,Gobe,2013-02-25,229668,https://p.scdn.co/mp3-preview/022b2991a5acf8430a260e0e1594c2681a78068c?cid=9950ac751e34487dbbe027c4fd7f8e99,43,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
2uhNP5JVU6OVoL5lOvH1tR,One Shot (feat. Shatta Wale and Sarkodie),0LFsP7WPfu5inz9a1amcE4,R2Bees,67FjgBHWQh0hxSiGJOeaZm,One Shot (feat. Shatta Wale and Sarkodie),2017-02-18,220421,https://p.scdn.co/mp3-preview/7f5253bb06fc1f57cd1612faca2a0eaa0051ee73?cid=9950ac751e34487dbbe027c4fd7f8e99,31,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
5Tkc4GxI6w6rWuSdIOwvwX,Odo,0LFsP7WPfu5inz9a1amcE4,R2Bees,1ERZOMokw1NKzB47dfarQ7,Refuse to Be Broke: Da Revolution 2,1905-07-06,233080,https://p.scdn.co/mp3-preview/624bba3b773f231ca8761c73a18e1321ae500424?cid=9950ac751e34487dbbe027c4fd7f8e99,24,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
4ikoeFvsoQrK3FhxWYiBLp,Mad over You,6mMtnxEQkYoY5FfJIQ9Rhb,Runtown,5LCydiDsNtJH6oxI57oy7h,Runtown Hits Vol. 1,2017-02-18,218971,,0,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
4E0teOQQQwagLVvQ7VfYm1,Drogba (Joanna),7oMRcCu0OYSCtCyS3P37iC,Afro B,1R3refsYPuUJ4yl7sNqir1,Afrowave 2,2018-07-06,199000,,48,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
7DgGvLVviQRVyc4xy4CWjQ,Chop My Money - Remix,42IUN9kTPdUdI1kre6L7Wk,P-Square,5N7BL8mQTCb4O7qU4Nefku,Chop My Money (Remix),2012-10-27,272195,,0,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0uK2d3mNUFE2iSLWBEE138,Personally,42IUN9kTPdUdI1kre6L7Wk,P-Square,346ALZtW5vMjS0W9e3cyqQ,Personally,2013-06-21,194786,,0,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0nT1QxN7Okus08IPkQTJO9,Do Me,42IUN9kTPdUdI1kre6L7Wk,P-Square,3Hq5CJ35H8BIrZJS4Gl7CP,Game Over,2008-08-19,283346,,0,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
3AOxY9nsPtN6YnSIBRwWj4,No One Like U,42IUN9kTPdUdI1kre6L7Wk,P-Square,3Hq5CJ35H8BIrZJS4Gl7CP,Game Over,2008-08-19,270253,,0,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
6sfdU1tGLpXhjjLjGJa0zA,FIA,0Y3agQaa6g2r0YmHPOO9rh,Davido,7kknjkTumdJA57Ogy0Fq7Z,FIA,2017-11-10,214205,https://p.scdn.co/mp3-preview/8cb73a35b9fff3087d5d53a0e279a1745505e4a7?cid=9950ac751e34487dbbe027c4fd7f8e99,47,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0XQuWhRG7qD7OYHKsgt0BN,If,0Y3agQaa6g2r0YmHPOO9rh,Davido,1N4On17z3onc2NH2XgHdLx,If,2017-02-17,237714,https://p.scdn.co/mp3-preview/8026ae9186db83f4d3dccdf64b9941669363038a?cid=9950ac751e34487dbbe027c4fd7f8e99,52,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
5yO8hr0YlzkKeLYUTEkXsE,Anthem,52iM1kP5BpnLypZ0VtrpyY,Kwesi Arthur,1mke41A1lsnEUL3LvjEKf7,Anthem,2018-03-04,160809,,0,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
092PSCM3LlkiCatgTN0vrU,Oliver Twist,5RCdjio4ASMQ8CFaSuAl6C,D'banj,0LJporAGc16eJiDOx4dFcJ,King Don Come,2017-08-25,237453,https://p.scdn.co/mp3-preview/08cfeae638564653db95e83e22e667fcb0f1c609?cid=9950ac751e34487dbbe027c4fd7f8e99,48,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
1j6om9hyUdNzCSzMuXL0Vb,Love,0LFsP7WPfu5inz9a1amcE4,R2Bees,1lAl19ypJvU4DLwV8xMEYf,R2Bees Vol. 2,2017-08-04,217733,https://p.scdn.co/mp3-preview/c25dcb1b575119d4368f320e08d3b125ef43724c?cid=9950ac751e34487dbbe027c4fd7f8e99,9,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
5QADSCCiRaRlDFyJc53Ay8,Sample You,4TAoP0f9OuWZUesao43xUW,Mr Eazi,2Ex8kmPlBCTu8HelDgIsfe,Sample You,2015-12-04,213106,https://p.scdn.co/mp3-preview/565018faddcedfd104481b91160efb01d629f91c?cid=9950ac751e34487dbbe027c4fd7f8e99,22,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
3ADcRFFSfs9aoakp9xKCtf,Alingo,42IUN9kTPdUdI1kre6L7Wk,P-Square,1TYstIc5wsvjhINsDYqbTe,Greatest Hits,2013-05-05,271786,,0,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
3BfwSBhhhYi3KEonAOZkKQ,Eggplant Afrobeat,6CDGm9cf1yeCLD147Zs125,DJ Flex,72eBUdUsFIQ95mnnmQIz3u,Eggplant Afrobeat,2017-06-04,119184,https://p.scdn.co/mp3-preview/78ec05adef83e60ae6a66777861dea3dba2c1d1d?cid=9950ac751e34487dbbe027c4fd7f8e99,46,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
3bmOO5OmZulcRddwdhDIsZ,Wengeze,0kLj779fKzLC2dxFJjsVXm,Eazzy,5Kepoy2hPMBRFm5fvZBPdS,Twinkle,2013-12-06,213119,https://p.scdn.co/mp3-preview/572d08d9cb045c16598b6c2da817a18bb71f8573?cid=9950ac751e34487dbbe027c4fd7f8e99,21,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
1PoJXULCvl03b1fiZmMxmd,On the Low,3wcj11K77LjEY1PkEazffa,Burna Boy,34vlTd4355ddD4q9pPsoqF,African Giant,2019-07-25,185898,https://p.scdn.co/mp3-preview/049037072e1cd74fcb09e30c07ce21b051e3952a?cid=9950ac751e34487dbbe027c4fd7f8e99,71,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0SpkTMXY9gh8cX1JCDPIx7,U X Me,7ACLUXo71FsLZaKMOPDnEJ,Joey B,7oNUv5sIn5CdoWdJlHHIo1,U X Me,2016-05-06,208250,https://p.scdn.co/mp3-preview/52c549fa67b0412e204840041c9508f3548f96bd?cid=9950ac751e34487dbbe027c4fd7f8e99,23,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
5fK3e9wKkLjRxWNB4un3Ok,Shake Body,1ixqGowpDM21RwyJmJ7hpv,Skales,25RXaDjS9ABA55NKldBrl0,Shake Body,2014-05-06,208873,,0,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
6cTLhp8a39TClL2iqGpPVc,Ojuelegba,3tVQdUvClmAT7URs9V3rsp,Wizkid,2O8egayngzl1fm5dcE4VX9,Ayo,2014-09-17,216242,,0,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
1qIshP7qHh8qXWtUHECzsI,Dami Duro,0Y3agQaa6g2r0YmHPOO9rh,Davido,0TKPVgGCjAipq8TnFD7BZ2,Dami Duro,2011-10-30,250257,https://p.scdn.co/mp3-preview/6a02889998410b5c808e602bb4d631aa71065a9a?cid=9950ac751e34487dbbe027c4fd7f8e99,40,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0K3ESegCtpUnQ2XB2d3bHt,Leg Over,4TAoP0f9OuWZUesao43xUW,Mr Eazi,6vvcUJ4tlCObKG1PARtRpZ,Life Is Eazi Vol. 1 - Accra To Lagos,2017-02-10,197972,,0,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
3YlkOxWW57K0OpL7ZVVGqj,Beautiful Onyinye,42IUN9kTPdUdI1kre6L7Wk,P-Square,0lxvhor40oaYGpGsgr0JE1,The Invasion,2011-07-29,292106,,0,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
5MAScTGPHzWAeivPjpATa9,My Woman My Everything (feat. Wandecoal),2hKQc001G7ggs3ZyxMdkGq,Patoranking,0cUhwhoX9Yi7vhJgHfgRm4,My Woman My Everything (feat. Wandecoal) - Single,2015-07-06,233717,https://p.scdn.co/mp3-preview/25f831ff967e25b77d12f8aad7503132de42c4c8?cid=9950ac751e34487dbbe027c4fd7f8e99,50,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
25UzPZwx9WuKhzrsUEiU5Q,Alhaji - Red Gold Green,17GIXjvOEUNx9lEIzF398O,VVIP,0MQqlxeLtfZ7ZAKVbO1P5n,Alhaji (Red Gold Green),2016-08-05,204230,https://p.scdn.co/mp3-preview/160b9fc9542d45a6606808e973dff17beb54d66d?cid=9950ac751e34487dbbe027c4fd7f8e99,16,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
1nMrrpDWGr2JE73GpsQzGq,Efejoku (feat. Viktoh),38XiDu0kK3Z5jdHUDqBzNT,Lil Kesh,1ZZ08K5JhqjGJumm19qsbt,YAGI (Young and Getting It),2017-05-01,245626,,0,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
6891QK2aCkvQ3taYEPh1Cq,Wo,4ovtyvs7j1jSmwhkBGHqSr,Olamide,1niFXAhIczdsnZXgbCV0FE,Double,2019-12-17,195558,,0,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
5Tc0H1wpxNsCXC2NJPeWZe,Science Student,4ovtyvs7j1jSmwhkBGHqSr,Olamide,1niFXAhIczdsnZXgbCV0FE,Double,2019-12-17,204800,,0,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
4voOsb8qpJ569JaMiGAyrl,Slow Down (feat. Wiz Kid),0LFsP7WPfu5inz9a1amcE4,R2Bees,1ERZOMokw1NKzB47dfarQ7,Refuse to Be Broke: Da Revolution 2,1905-07-06,261546,https://p.scdn.co/mp3-preview/590f754f85b0932296ab4a87d2d7e845370439b6?cid=9950ac751e34487dbbe027c4fd7f8e99,45,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0P29bgcXgz7oG6pvzThEl7,Life (Walaahi),0LFsP7WPfu5inz9a1amcE4,R2Bees,1lAl19ypJvU4DLwV8xMEYf,R2Bees Vol. 2,2017-08-04,220474,https://p.scdn.co/mp3-preview/bfba90d45c8a6579a1764e8840a3eabc080ea330?cid=9950ac751e34487dbbe027c4fd7f8e99,33,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
7jtqUUZhLxdHor1ObiHUha,One Corner,2IiQaWRKteXMGLUcdHLBO9,Patapaa,1ftW1qqttR9PMUgqFfjn29,One Corner,2017-09-17,201506,https://p.scdn.co/mp3-preview/926f8687be7ea393950c6b64ec3ba0c0565e587a?cid=9950ac751e34487dbbe027c4fd7f8e99,12,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
03h3lp4ZqvWYBRlmbXom80,African Girl,52iM1kP5BpnLypZ0VtrpyY,Kwesi Arthur,2Vh06g2sKNucQUAJbUqSTh,Live From Nkrumah Krom Vol II: Home Run,2019-04-26,222000,https://p.scdn.co/mp3-preview/5b2b3c1feaef74a7d8363b0749f474cf27972a05?cid=9950ac751e34487dbbe027c4fd7f8e99,20,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
13TEzGeUmbKSyyZjDv6ygG,Don't Keep Me Waiting,52iM1kP5BpnLypZ0VtrpyY,Kwesi Arthur,0DwcT9VT9F293ojbvOaVzR,Don't Keep Me Waiting,2018-09-21,227864,https://p.scdn.co/mp3-preview/71b77a4c40b3850f62d8ab871395f217aa3c1ffb?cid=9950ac751e34487dbbe027c4fd7f8e99,33,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
6YOFW94Vha0L3ph7GvT10e,Nobody,52iM1kP5BpnLypZ0VtrpyY,Kwesi Arthur,2Vh06g2sKNucQUAJbUqSTh,Live From Nkrumah Krom Vol II: Home Run,2019-04-26,213360,https://p.scdn.co/mp3-preview/1cf971778fd4a467720f16cf807652fbb7a27c1e?cid=9950ac751e34487dbbe027c4fd7f8e99,29,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0mDRuZmReEm6DquPLJlcEm,Oleku (feat. Brymo),1sSt1DqqqFLkPwfrqafVyn,Ice Prince,2mHvknGmv5MyUlTeoD7KBc,Oleku (feat. Brymo),2010-09-21,291363,https://p.scdn.co/mp3-preview/6a518d0af8d1c9d445021335bdb7b3af8cec93aa?cid=9950ac751e34487dbbe027c4fd7f8e99,42,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
1zPbuWCj1bx0MyDUdFnTF8,Yori Yori,6yd6lB5T20BZjUVkSlwojA,Bracket,0CHBnB0nEDMhjNe1izWpoc,Least Expected,2009-02-26,218426,https://p.scdn.co/mp3-preview/4597e03ff05b65607835de91f585e575feaac0c4?cid=9950ac751e34487dbbe027c4fd7f8e99,45,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
5mGmufBu8tJFgIpEiwQN0F,I Think I Like Am - Radio Edit,38wGnQ9uC7XyV0TFHaEiO4,VIP,5Tq5ATKhOia0vW66dX8syT,Progress,2010-09-06,216680,https://p.scdn.co/mp3-preview/15353ddb268e96cb108e0b4398d088e1dfd730ee?cid=9950ac751e34487dbbe027c4fd7f8e99,14,2023-01-28 23:09:40,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
